signal_id,signal_col,lead_time,threshold_method,strategy_id,strategy_name,is_sharpe,is_ann_return,oos_sharpe,oos_sortino,oos_calmar,oos_max_dd,oos_ann_return,oos_ann_vol,oos_win_rate,n_trades,annual_turnover,valid
S5,ccc_bb_spread,1,T2_85,P3,Long/Short,0.15920232846627588,0.030282228680492792,0.05988816361996941,0.071204342232475,0.02483622888699886,-0.4609266894779555,0.011447680760001152,0.1911509732147469,0.514367816091954,22,2.655172413793103,False
S5,ccc_bb_spread,1,T2_95,P1,Long/Cash,0.5108897289599992,0.07769826895873375,0.606972226961533,0.6783290735948765,0.37662217171935247,-0.23308875272385485,0.08778639225421335,0.144629998465773,0.4521072796934866,30,3.6206896551724133,True
S5,ccc_bb_spread,1,T2_95,P2,Signal-Strength,0.6161043210951545,0.06350535498772134,0.608868520423916,0.6765915700249996,0.3460662040354974,-0.16919170135001982,0.058551529840508904,0.09616448851673796,0.5153256704980843,1860,224.48275862068962,False
S5,ccc_bb_spread,1,T2_95,P3,Long/Short,0.45564885076518247,0.08663864992019597,0.1468224295801915,0.17275542601959218,0.05759152659811115,-0.48729823425863766,0.028064249219518927,0.1911441548798972,0.5148467432950191,30,3.6206896551724133,True
S5,ccc_bb_spread,1,T3_1.5,P1,Long/Cash,0.459277954873909,0.06784224097872323,0.6951968429890162,0.7251982008748314,0.4426960146565383,-0.2110564566540356,0.09343385222827198,0.13439913194448755,0.42624521072796934,48,5.793103448275861,True
S5,ccc_bb_spread,1,T3_1.5,P2,Signal-Strength,0.6161043210951545,0.06350535498772134,0.608868520423916,0.6765915700249996,0.3460662040354974,-0.16919170135001982,0.058551529840508904,0.09616448851673796,0.5153256704980843,1860,224.48275862068962,False
S5,ccc_bb_spread,1,T3_1.5,P3,Long/Short,0.35192099471836424,0.0669265939601749,0.20592205825888737,0.24037625504805454,0.08927150494601332,-0.4408928603974866,0.03935916916763619,0.19113624591957715,0.5167624521072797,48,5.793103448275861,True
S5,ccc_bb_spread,1,T3_2.0,P1,Long/Cash,0.35637697426816123,0.055980541935657734,0.6589814571998208,0.7161476256228622,0.35456234263448455,-0.28380404570731704,0.10062622729513065,0.15269963395133604,0.48563218390804597,28,3.379310344827586,False
S5,ccc_bb_spread,1,T3_2.0,P2,Signal-Strength,0.6161043210951545,0.06350535498772134,0.608868520423916,0.6765915700249996,0.3460662040354974,-0.16919170135001982,0.058551529840508904,0.09616448851673796,0.5153256704980843,1860,224.48275862068962,False
S5,ccc_bb_spread,1,T3_2.0,P3,Long/Short,0.22714337502344437,0.04320319587404395,0.2812016656690659,0.31234132295545997,0.13982632778919651,-0.38436194492912934,0.05374391930135354,0.19112233625458833,0.5292145593869731,28,3.379310344827586,False
S5,ccc_bb_spread,1,T3_2.5,P1,Long/Cash,0.4539627391400783,0.07478286337465485,0.8396368102160722,0.990339689621037,0.530222771659878,-0.2666843152303172,0.1414020967796354,0.1684086441413246,0.5086206896551724,14,1.689655172413793,False
S5,ccc_bb_spread,1,T3_2.5,P2,Signal-Strength,0.6161043210951545,0.06350535498772134,0.608868520423916,0.6765915700249996,0.3460662040354974,-0.16919170135001982,0.058551529840508904,0.09616448851673796,0.5153256704980843,1860,224.48275862068962,False
S5,ccc_bb_spread,1,T3_2.5,P3,Long/Short,0.424960751073429,0.08080783875203817,0.7084946444912393,0.8520740954686639,0.5073251426635937,-0.2666843152303163,0.13529565827036305,0.1909621467463838,0.5325670498084292,14,1.689655172413793,False
S5,ccc_bb_spread,5,T1_75,P1,Long/Cash,0.6784300368145533,0.08648469945622335,0.6246186667219855,0.7219534549063084,0.3393232604407132,-0.3371724619017907,0.11441045910333776,0.18316849175156216,0.5186781609195402,2,0.24137931034482757,False
S5,ccc_bb_spread,5,T1_75,P2,Signal-Strength,0.6434287501918103,0.06714037726180733,0.563162353993812,0.6243393509086721,0.3251435952764687,-0.1721783264996787,0.05598268010679122,0.09940771024514604,0.5172413793103449,1860,224.48275862068962,False
S5,ccc_bb_spread,5,T1_75,P3,Long/Short,0.54816873331785,0.10421151091517515,0.4255328930432391,0.49450094684917306,0.168078462444152,-0.4837763371662548,0.08131238291776777,0.19108366062198975,0.5282567049808429,2,0.24137931034482757,False
S5,ccc_bb_spread,5,T1_85,P1,Long/Cash,0.5077026793659835,0.076876421328591,0.7725943548357259,0.9238074194313154,0.4374869004927011,-0.3371724619017907,0.14750853528890776,0.19092624009694192,0.5340038314176245,0,0.0,False
S5,ccc_bb_spread,5,T1_85,P2,Signal-Strength,0.6434287501918103,0.06714037726180733,0.563162353993812,0.6243393509086721,0.3251435952764687,-0.1721783264996787,0.05598268010679122,0.09940771024514604,0.5172413793103449,1860,224.48275862068962,False
S5,ccc_bb_spread,5,T1_85,P3,Long/Short,0.4469974283345451,0.0849949546599105,0.7725943548357259,0.9238074194313154,0.4374869004927011,-0.3371724619017907,0.14750853528890776,0.19092624009694192,0.5340038314176245,0,0.0,False
S5,ccc_bb_spread,5,T1_95,P1,Long/Cash,0.29213978565365784,0.051975672605777436,0.7725943548357259,0.9238074194313154,0.4374869004927011,-0.3371724619017907,0.14750853528890776,0.19092624009694192,0.5340038314176245,0,0.0,False
S5,ccc_bb_spread,5,T1_95,P2,Signal-Strength,0.6434287501918103,0.06714037726180733,0.563162353993812,0.6243393509086721,0.3251435952764687,-0.1721783264996787,0.05598268010679122,0.09940771024514604,0.5172413793103449,1860,224.48275862068962,False
S5,ccc_bb_spread,5,T1_95,P3,Long/Short,0.18502532366413685,0.03519345721428336,0.7725943548357259,0.9238074194313154,0.4374869004927011,-0.3371724619017907,0.14750853528890776,0.19092624009694192,0.5340038314176245,0,0.0,False
S5,ccc_bb_spread,5,T2_75,P1,Long/Cash,0.49961765548383147,0.06712050515411148,0.5575080828892471,0.5895227159700599,0.3410191186283546,-0.2135258290401894,0.07281639002367411,0.1306104651367711,0.3668582375478927,30,3.6206896551724133,True
S5,ccc_bb_spread,5,T2_75,P2,Signal-Strength,0.6434287501918103,0.06714037726180733,0.563162353993812,0.6243393509086721,0.3251435952764687,-0.1721783264996787,0.05598268010679122,0.09940771024514604,0.5172413793103449,1860,224.48275862068962,False
S5,ccc_bb_spread,5,T2_75,P3,Long/Short,0.3443271574386133,0.06548312231095148,-0.009812883575501734,-0.012653009478486457,-0.0037325818749996287,-0.5025355918173268,-0.0018757552415595655,0.19115229760215083,0.4956896551724138,30,3.6206896551724133,False
S5,ccc_bb_spread,5,T2_85,P1,Long/Cash,0.4401956474900359,0.0620236366241821,0.5539527752262771,0.6084149662592946,0.2941171893941254,-0.2684823890342178,0.07896528566456429,0.1425487680467144,0.4109195402298851,22,2.655172413793103,False
S5,ccc_bb_spread,5,T2_85,P2,Signal-Strength,0.6434287501918103,0.06714037726180733,0.563162353993812,0.6243393509086721,0.3251435952764687,-0.1721783264996787,0.05598268010679122,0.09940771024514604,0.5172413793103449,1860,224.48275862068962,False
S5,ccc_bb_spread,5,T2_85,P3,Long/Short,0.2907062195748605,0.05528938525109266,0.054522470718171456,0.06830860566920349,0.021144276944521295,-0.49290103736185065,0.010422036040220808,0.19115120615301304,0.5081417624521073,22,2.655172413793103,False
S5,ccc_bb_spread,5,T2_95,P1,Long/Cash,0.504534030903096,0.07704563397540054,0.5110061259570298,0.5731893004201871,0.25956379568413857,-0.3053250105002132,0.0792513186427348,0.15508878390510528,0.4468390804597701,30,3.6206896551724133,True
S5,ccc_bb_spread,5,T2_95,P2,Signal-Strength,0.6434287501918103,0.06714037726180733,0.563162353993812,0.6243393509086721,0.3251435952764687,-0.1721783264996787,0.05598268010679122,0.09940771024514604,0.5172413793103449,1860,224.48275862068962,False
S5,ccc_bb_spread,5,T2_95,P3,Long/Short,0.448778662571526,0.08533337995352956,0.057515249500432346,0.06948761956987244,0.01892156355131728,-0.5810355981811258,0.010994101996561822,0.191151078923498,0.5043103448275862,30,3.6206896551724133,True
S5,ccc_bb_spread,5,T3_1.5,P1,Long/Cash,0.5124422448749164,0.0760958264431712,0.608972600769999,0.639646961553182,0.30621889646297884,-0.29761658257737755,0.09113582148592757,0.14965504420181355,0.4209770114942529,48,5.793103448275861,True
S5,ccc_bb_spread,5,T3_1.5,P2,Signal-Strength,0.6434287501918103,0.06714037726180733,0.563162353993812,0.6243393509086721,0.3251435952764687,-0.1721783264996787,0.05598268010679122,0.09940771024514604,0.5172413793103449,1860,224.48275862068962,False
S5,ccc_bb_spread,5,T3_1.5,P3,Long/Short,0.43878063382998034,0.08343376488907088,0.1818726952570006,0.22162138284752642,0.06021467733008092,-0.5773195045517758,0.03476310768294737,0.191139783978152,0.5057471264367817,48,5.793103448275861,True
S5,ccc_bb_spread,5,T3_2.0,P1,Long/Cash,0.4509448082230972,0.07161217008390511,0.560451526292658,0.600497335154867,0.26507247637235765,-0.35193449787579284,0.09328814887279864,0.16645177057486535,0.4846743295019157,28,3.379310344827586,False
S5,ccc_bb_spread,5,T3_2.0,P2,Signal-Strength,0.6434287501918103,0.06714037726180733,0.563162353993812,0.6243393509086721,0.3251435952764687,-0.1721783264996787,0.05598268010679122,0.09940771024514604,0.5172413793103449,1860,224.48275862068962,False
S5,ccc_bb_spread,5,T3_2.0,P3,Long/Short,0.39159083914803855,0.0744664521705387,0.20439720239334114,0.229496731833582,0.07138229140138776,-0.5473032833452863,0.03906776245668952,0.19113648327489177,0.5277777777777778,28,3.379310344827586,False
S5,ccc_bb_spread,5,T3_2.5,P1,Long/Cash,0.4599644373913529,0.0760386363318354,0.6158014903834026,0.6890556835185887,0.34834781719510227,-0.3077627033710512,0.10720846593336944,0.1740958208246957,0.5057471264367817,14,1.689655172413793,False
S5,ccc_bb_spread,5,T3_2.5,P2,Signal-Strength,0.6434287501918103,0.06714037726180733,0.563162353993812,0.6243393509086721,0.3251435952764687,-0.1721783264996787,0.05598268010679122,0.09940771024514604,0.5172413793103449,1860,224.48275862068962,False
S5,ccc_bb_spread,5,T3_2.5,P3,Long/Short,0.43817864613905705,0.08331938466639928,0.35011173438253546,0.39570766308104355,0.14025985130421592,-0.47703170904345593,0.06690839657783113,0.1911058385284692,0.5272988505747126,14,1.689655172413793,False
S5,ccc_bb_spread,10,T1_75,P1,Long/Cash,0.6395995769658958,0.08565820047570835,0.6361941907683741,0.7430628863893021,0.34785654570781666,-0.3371724619017907,0.11728764790495733,0.1843582503689655,0.5181992337164751,2,0.24137931034482757,False
S5,ccc_bb_spread,10,T1_75,P2,Signal-Strength,0.6208447376990877,0.06534558555876466,0.5307989562254777,0.5928345339750655,0.31968079189472853,-0.1707408401516701,0.05458256698845716,0.10283096141822681,0.5167624521072797,1860,224.48275862068962,False
S5,ccc_bb_spread,10,T1_75,P3,Long/Short,0.5394635827212484,0.10255851295414517,0.45567133774678614,0.5400137485142088,0.19048037260387124,-0.45709045677936355,0.08706676052100687,0.1910735947350486,0.5272988505747126,2,0.24137931034482757,False
S5,ccc_bb_spread,10,T1_85,P1,Long/Cash,0.41561024168330546,0.06335870609890494,0.7725943548357259,0.9238074194313154,0.4374869004927011,-0.3371724619017907,0.14750853528890776,0.19092624009694192,0.5340038314176245,0,0.0,False
S5,ccc_bb_spread,10,T1_85,P2,Signal-Strength,0.6208447376990877,0.06534558555876466,0.5307989562254777,0.5928345339750655,0.31968079189472853,-0.1707408401516701,0.05458256698845716,0.10283096141822681,0.5167624521072797,1860,224.48275862068962,False
S5,ccc_bb_spread,10,T1_85,P3,Long/Short,0.3047506068807581,0.05795952420053835,0.7725943548357259,0.9238074194313154,0.4374869004927011,-0.3371724619017907,0.14750853528890776,0.19092624009694192,0.5340038314176245,0,0.0,False
S5,ccc_bb_spread,10,T1_95,P1,Long/Cash,0.34376529634782366,0.061840570907260764,0.7725943548357259,0.9238074194313154,0.4374869004927011,-0.3371724619017907,0.14750853528890776,0.19092624009694192,0.5340038314176245,0,0.0,False
S5,ccc_bb_spread,10,T1_95,P2,Signal-Strength,0.6208447376990877,0.06534558555876466,0.5307989562254777,0.5928345339750655,0.31968079189472853,-0.1707408401516701,0.05458256698845716,0.10283096141822681,0.5167624521072797,1860,224.48275862068962,False
